ruta_original,url,sha256,adquirido_utc,snapshot,redistribucion
data/source_archive/proofs/metadata/proof_11392.json,https://prices.openfoodfacts.org/api/v1/proofs/11392,33253cf53cc35ffa21385cbbab1415b471818b46ce89276cb2b059ac864aa27f,2026-09-06T18:10:57.486354+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11420.json,https://prices.openfoodfacts.org/api/v1/proofs/11420,9214c76d6508806df1b4f59001a4b87fabb2c58589916a3c0bfacb901356483c,2026-09-06T18:10:54.050549+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11436.json,https://prices.openfoodfacts.org/api/v1/proofs/11436,e5dcac6929cd06364b3acadc0a350628db195a477e6bb63dacbec08289744b48,2026-09-06T23:01:55.888536+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11448.json,https://prices.openfoodfacts.org/api/v1/proofs/11448,0e5d1767107219d4bfd2fd48fea08198058b5470e536b811c3b152e91ad6eeb2,2026-09-06T18:11:00.983387+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11450.json,https://prices.openfoodfacts.org/api/v1/proofs/11450,670b620762f9e5dfeace0d1b2010b18fdb8492c8322b01842e22339d059c7cba,2026-09-06T23:01:59.778612+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11451.json,https://prices.openfoodfacts.org/api/v1/proofs/11451,0ba0bed3ba889c264732fa931cfb1f12e33ec8a7452a98ce8a8b6bf16e69958b,2026-09-06T18:10:59.232557+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11452.json,https://prices.openfoodfacts.org/api/v1/proofs/11452,61fbf5a8a82327c5812efbb74d9daf4a284bd796ec6a5a023e9cafccab176b0d,2026-09-06T23:02:03.689120+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11453.json,https://prices.openfoodfacts.org/api/v1/proofs/11453,e849020d95781e7429e9ac4abf87b3a69391a570bc93b1482c23c539d6293409,2026-09-06T23:02:07.611772+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11457.json,https://prices.openfoodfacts.org/api/v1/proofs/11457,ec4a8620c02ebfe1d7b24dd7d112b3e8c2e0d11f2420dcdffeda823b32e6df7b,2026-09-06T23:02:11.360763+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11459.json,https://prices.openfoodfacts.org/api/v1/proofs/11459,503a36a33e5aaaaa3ec497bfc04b6a0223be83c8fbeb012cf035c7237f246ffe,2026-09-06T23:02:15.319968+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11460.json,https://prices.openfoodfacts.org/api/v1/proofs/11460,5fd38140959b98caa5425a99bb3c57bf795c07968b0a778ae6a01376719ca899,2026-09-06T23:02:19.256690+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11462.json,https://prices.openfoodfacts.org/api/v1/proofs/11462,919096275d7ecd18516cd98aa27d09c4b427f44fa04789bfb7cd769e1310f4a5,2026-09-06T23:02:23.005290+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11463.json,https://prices.openfoodfacts.org/api/v1/proofs/11463,5f28f72e4ea8a214f252061dbf9f4dfbf6dac4970313ab09df8e54c67610d2c7,2026-09-06T18:10:52.294980+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_11464.json,https://prices.openfoodfacts.org/api/v1/proofs/11464,d265578c121ceb1b7790fb2025f00862afd1856112fb8a81e83931d78483bb71,2026-09-06T23:02:26.865825+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_118708.json,https://prices.openfoodfacts.org/api/v1/proofs/118708,7c16244d20f0cc8144ca45432747d7b4104b7879debe21cfac07a1546b9ae261,2026-09-06T23:08:47.050740+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_12176.json,https://prices.openfoodfacts.org/api/v1/proofs/12176,0348b89a3735c597bc339ed3fbdb491f81af48d53a56cc7b2adbbb2a2205a929,2026-09-06T18:10:50.568992+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_123581.json,https://prices.openfoodfacts.org/api/v1/proofs/123581,eccf5c5cfec97c8c5ae10264b1325a56cf24aaa51d2e7d4f78fcecfe0a2c93f6,2026-09-06T23:08:51.800089+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_12446.json,https://prices.openfoodfacts.org/api/v1/proofs/12446,8de4cdc9661fc8baacaeff2d70ddf00be025e19a24b8a11b15fcad0c765d653f,2026-09-06T23:02:30.781015+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_12580.json,https://prices.openfoodfacts.org/api/v1/proofs/12580,9cd10e5f8be7f9bf8758733569706803ef6859fd18cea2caf33d5f0acb9ecd5b,2026-09-06T23:02:34.551270+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_126087.json,https://prices.openfoodfacts.org/api/v1/proofs/126087,ddb2773081fc63d76548a8bf949e5568bc2e8903310a1357164dac18a251363f,2026-09-06T23:08:56.861542+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_126284.json,https://prices.openfoodfacts.org/api/v1/proofs/126284,0f40c5c181fd14385aff7a6f01c81330638b9caaf266c019f7f4ae064338afe4,2026-09-06T23:09:01.474472+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_129278.json,https://prices.openfoodfacts.org/api/v1/proofs/129278,36cdce48eecf1212611b395252b47f3f2d2bb563501bdf38bda013d2088d97b5,2026-09-06T23:09:05.882551+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_129379.json,https://prices.openfoodfacts.org/api/v1/proofs/129379,afd83ab443c3700e9454f6a65042d7a687acfe1e6e70c088bbe96e86569ecfb0,2026-09-06T23:09:10.539555+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_131361.json,https://prices.openfoodfacts.org/api/v1/proofs/131361,cbe8df29e4b742c6cdeffe5f1c2afd80a88597ffc8f25e73275ec8e1bb5247b4,2026-09-06T23:09:14.936707+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_13415.json,https://prices.openfoodfacts.org/api/v1/proofs/13415,12c3e5805fd7dcc6e22437567c42e106462c3b6083bdfb3172fecaee591a81a3,2026-09-06T23:02:38.441899+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_13948.json,https://prices.openfoodfacts.org/api/v1/proofs/13948,abaa5a458ef1fc9e550b294f14fbd761e9d3e68d9874f06ae99a90667f09f421,2026-09-06T23:02:43.064731+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_19662.json,https://prices.openfoodfacts.org/api/v1/proofs/19662,67015c3d4b464f8bf9f5acd8d36ee37389b5d06c52037834d6bc538d59de7125,2026-09-06T23:02:47.707618+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_2.json,https://prices.openfoodfacts.org/api/v1/proofs/2,1f6513ce0868adfd6c701b0c880f853319edd5e64d1881dca7d3880cd33381ac,2026-09-06T23:01:04.453296+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_20204.json,https://prices.openfoodfacts.org/api/v1/proofs/20204,078dd86f69a3ffcc6f62acd13b66a066636d0d016b0681a7db73c861d134e62e,2026-09-06T23:02:52.162192+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_20688.json,https://prices.openfoodfacts.org/api/v1/proofs/20688,2096953b63940184f2c7f68b59878daffbe78bd31cc70f7b333b6a528ce3b212,2026-09-06T23:02:56.393315+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_20758.json,https://prices.openfoodfacts.org/api/v1/proofs/20758,211626a7eb5911fe6ce45b8424bbdf522279f357f4da1184d1d71692aba8bed0,2026-09-06T23:03:00.987591+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_21379.json,https://prices.openfoodfacts.org/api/v1/proofs/21379,151887257a3fee7232a4dc3cfdf79e4f032686dd90142e74fd00821de24f9b76,2026-09-06T23:03:05.556280+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_21673.json,https://prices.openfoodfacts.org/api/v1/proofs/21673,f4037bcbe201e4651a6e9cee9d952ae56b32235ed87c0db56296018eaf22bdd2,2026-09-06T23:03:10.021509+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_2414.json,https://prices.openfoodfacts.org/api/v1/proofs/2414,539df9f50bd6f5808dc5daadbc4d4fbcd58d2a2a8cfde3c91d4b93c220c02766,2026-09-06T23:01:17.417595+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_25219.json,https://prices.openfoodfacts.org/api/v1/proofs/25219,8ddc4eae34384e34a158917fa156e080b8c2f81f54ce62ee12b246cc9655d435,2026-09-06T23:03:15.627502+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_28392.json,https://prices.openfoodfacts.org/api/v1/proofs/28392,3a69e1f1b54c8b0e8c6780fb7af780f93897e2c0f9617a08ec2dcb7a6583c5e0,2026-09-06T23:03:20.033388+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_32589.json,https://prices.openfoodfacts.org/api/v1/proofs/32589,499801229aa8485911dcddbed82a7c558b4a680f28cab95a31d729b938f551b1,2026-09-06T23:03:24.430484+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_32590.json,https://prices.openfoodfacts.org/api/v1/proofs/32590,8be1663eb8f8c22329a8ba62a712c135540bcdb71cd468d9036f7dba57103ec4,2026-09-06T23:03:29.032966+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_33520.json,https://prices.openfoodfacts.org/api/v1/proofs/33520,8151ef45eede8ac72864b2721f0886c3d9ecfa977f5c0a1f0ea37238b451436c,2026-09-06T23:03:33.823454+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_3572.json,https://prices.openfoodfacts.org/api/v1/proofs/3572,7207364b2e8462ff33fa4544c18643491b7abf35db31c8fd6953747cc540aae1,2026-09-06T23:01:21.515481+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_36138.json,https://prices.openfoodfacts.org/api/v1/proofs/36138,c0daa16e6da3f95263d3f7736de3061299f26ec078c01ea0683b1c30edf085de,2026-09-06T23:03:39.620230+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_39163.json,https://prices.openfoodfacts.org/api/v1/proofs/39163,ca7032a36c9199cf92707b9d7aaa421acc131282c95f1d0edb9af39ff3d93c95,2026-09-06T23:03:44.018821+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_3987.json,https://prices.openfoodfacts.org/api/v1/proofs/3987,e82dede603d86f3a4ae1244ebb210ccc9444e681d4e56e4821aaf1f80499579b,2026-09-06T23:01:25.642781+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_40920.json,https://prices.openfoodfacts.org/api/v1/proofs/40920,d185b4e6de10ed27fa2e3a2b0baa381a8468aaf88ec5f0279f91ecf6cae55275,2026-09-06T23:03:47.934362+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_4367.json,https://prices.openfoodfacts.org/api/v1/proofs/4367,95dc19e7388ccd62176f7765038c69ac056bb034c9c5bb73242b14a6a95804dc,2026-09-06T23:01:30.061536+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_445.json,https://prices.openfoodfacts.org/api/v1/proofs/445,19a0ae8bb095b9c33143b864b727c5285b184f8a04a3f01fbdae182561179158,2026-09-06T23:01:09.232544+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_446.json,https://prices.openfoodfacts.org/api/v1/proofs/446,7a8b83420bc79d944bd2db7d54e6d91d7301a5b643ed77cc7da00691450c663f,2026-09-06T23:01:13.296741+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_45160.json,https://prices.openfoodfacts.org/api/v1/proofs/45160,c6f1d8a534baeb3107b1c974d49a9ee408c45cc338770416af65aec86ae69e3e,2026-09-06T23:03:52.644494+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_48873.json,https://prices.openfoodfacts.org/api/v1/proofs/48873,0e906f2ed2214b3b5ef6f0fc41ab687bb0da09e6d7d8dc214f420d927fc5315a,2026-09-06T23:03:57.077050+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_53947.json,https://prices.openfoodfacts.org/api/v1/proofs/53947,8ee80374688b590fc9dee5ab7c5fdb9793da0422ab306deaf99f661b38526a21,2026-09-06T23:04:01.725911+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_5597.json,https://prices.openfoodfacts.org/api/v1/proofs/5597,d0a5047e662db00d19bcb7018906d73bce45dd714eb3fa3f9c593db5407f1217,2026-09-06T23:01:34.496915+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_56081.json,https://prices.openfoodfacts.org/api/v1/proofs/56081,3782c04749fe26f71a119776a50539baa3439bf50dc1d8a5b4b10e70e8ab6ec9,2026-09-06T23:04:05.999307+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_56630.json,https://prices.openfoodfacts.org/api/v1/proofs/56630,c66ba66e5bc9a745bd911303bea4dda0ab56625b0e03c846c873c9bc12b89684,2026-09-06T23:04:10.462992+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_60982.json,https://prices.openfoodfacts.org/api/v1/proofs/60982,3f716aa74c0866623b6002b1c3a7081164a3eb1ae3dffc1a314170a2a0e2f5b9,2026-09-06T23:04:14.902786+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_65701.json,https://prices.openfoodfacts.org/api/v1/proofs/65701,e13ce50d99997ae8462706560dea17a8f7118e8ce1900b3952db2643ea4e07d9,2026-09-06T23:04:19.342341+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_67176.json,https://prices.openfoodfacts.org/api/v1/proofs/67176,050480532ca8403be49b4d0e465c3b8f0fc4a9dfcc07d67b63df58fd1f7c840f,2026-09-06T23:04:25.170033+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_74151.json,https://prices.openfoodfacts.org/api/v1/proofs/74151,8065f64b8b076cf874dfb6c347363bb7999fd2f5e1d501153684d75a375a3c6f,2026-09-06T23:04:29.679883+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_76787.json,https://prices.openfoodfacts.org/api/v1/proofs/76787,99dfcaeb3c1a9ebf9d8d3a021c0c9903937b50f42a6fd0fd9232c90558b4844e,2026-09-06T23:04:35.877608+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_77339.json,https://prices.openfoodfacts.org/api/v1/proofs/77339,81a9d11be5e939e68ca9a21d60eb9c8e748227fc4a300a90bef62132af68b06a,2026-09-06T23:04:41.282468+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_78229.json,https://prices.openfoodfacts.org/api/v1/proofs/78229,7f37fff97d28c2c2e507537e0692365fc8561237a95f92347bf15d7d70a40377,2026-09-06T23:07:16.683742+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_78365.json,https://prices.openfoodfacts.org/api/v1/proofs/78365,863e3932875c633c21b628a47c8efbc49ec9347403fee423e3644b42952c3781,2026-09-06T23:07:24.738439+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_7953.json,https://prices.openfoodfacts.org/api/v1/proofs/7953,3e2ecd9e9d3022a086a6f6b31ecd3f2c62b9346ea619f7d8bc0b70301fce7a8f,2026-09-06T23:01:38.276969+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_7984.json,https://prices.openfoodfacts.org/api/v1/proofs/7984,7ca64c336954d2cba69501ecc9e40122f8218fe3137a464486950e7ea8508934,2026-09-06T23:01:42.862965+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_79901.json,https://prices.openfoodfacts.org/api/v1/proofs/79901,59858690c1a77219ec6dba704e9961b84bf3e6981c728f4fa6a863bf30676ed5,2026-09-06T23:07:31.112964+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_8257.json,https://prices.openfoodfacts.org/api/v1/proofs/8257,aef3d924df7e1db2a3ad4900c01e8ff6e967a0b9fb3c0ae43c0c7bab3842bcc1,2026-09-06T23:01:47.061486+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_8428.json,https://prices.openfoodfacts.org/api/v1/proofs/8428,6d933351a1c00e817292080a64cc84b789361676f2fd9193d437430135e323e7,2026-09-06T23:01:51.646648+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_87795.json,https://prices.openfoodfacts.org/api/v1/proofs/87795,306b1685dd2a8eb89358ff12b8e8f26feb8a5fd127c96bd4e2f894bb520695c9,2026-09-06T23:07:36.527316+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_8826.json,https://prices.openfoodfacts.org/api/v1/proofs/8826,82a511fa80926d2ae84f72578f749306c1ce2f28370c3960d178533fc21a3085,2026-09-06T18:10:55.808327+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_89616.json,https://prices.openfoodfacts.org/api/v1/proofs/89616,d69550b8720eae80f7353cb70335930d71f5a85c7eec275a30bd5d88f92a589a,2026-09-06T23:07:43.049417+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_89890.json,https://prices.openfoodfacts.org/api/v1/proofs/89890,37adceba41129479b70277b61e4c35e5f820d4500da420c1483471f0ccf95f83,2026-09-06T23:07:47.464370+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_90181.json,https://prices.openfoodfacts.org/api/v1/proofs/90181,0e6d128af0bc3820f60960e4c4fe362c340f38861b795fb8b59cf44ee1d66af8,2026-09-06T23:07:54.448559+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_93651.json,https://prices.openfoodfacts.org/api/v1/proofs/93651,d500c9783b62be8015e5eab0ef6094796133ed2a6b100bb067c4bb96aa1fdd64,2026-09-06T23:07:58.878819+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_93733.json,https://prices.openfoodfacts.org/api/v1/proofs/93733,5eb5495d2e5b8db2f5892bb3c60189ad6537c7054218dd761536efbea927dfb5,2026-09-06T23:08:03.085581+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_95577.json,https://prices.openfoodfacts.org/api/v1/proofs/95577,3b0361095778e9ab5ed4625978d539961d2779e602fadf3eedfee490b4ba7275,2026-09-06T23:08:07.304109+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_99413.json,https://prices.openfoodfacts.org/api/v1/proofs/99413,377cc8d0c8426f73c35e279137780ba00b993ed435b0ccc8aec3ebde9f7332d4,2026-09-06T23:08:11.714455+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/proofs/metadata/proof_99940.json,https://prices.openfoodfacts.org/api/v1/proofs/99940,e81162e79e4e51889efe481b842235c12aba95ae66233247a3cd6de9e4d679d4,2026-09-06T23:08:16.001802+00:00,,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
data/source_archive/open_prices/prices.parquet,https://huggingface.co/datasets/openfoodfacts/open-prices/resolve/e3cf81a0a08d3875a43c22f79ea6afce716e92f9/prices.parquet,ab1cb1c725caf4d401d88a69560a5c77df668875faf4a8bce0dee693ad5504fc,2026-09-06T18:10:19.752616+00:00,e3cf81a0a08d3875a43c22f79ea6afce716e92f9,ORIGINAL_EXCLUIDO_PROYECCION_DERIVADA
