price_id,product_code,off_source_sha256,proof_id,proof_metadata_sha256,core_source_sha256
60741,3500390010247,b8c4d0dc28df773eacb84b3b8e73410830a3f89b708e550e0ef3c9a9a4294f8f,15712,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
61133,3560070283484,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,15941,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
61807,3250392335137,474788863f569cdbd0815735a64b51ea4b043be12d00555ec96c2aff8fe00533,16183,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
63162,3560070283484,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,16635,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
63163,3560070206469,106436df1ad8f8c78b20c27234f836affc256b833f79b363d0f5e26f12ddbc12,16635,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
63902,3760090370571,750430216bd4e8274a8aa268b299aa380850033f7c0cf76bbd910d3e0bda1036,16858,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
64492,3019089042228,93fb7c44d4b195f9d413ab31e4a27740bd30a9145da7f06004d0449b96b9eadc,16945,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
64553,3560070283484,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,16950,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
66491,3038359004544,1525ef9c4b93a3b937a69eaec8f574478094d6ae7f1cef983e3d35932dc3445a,17472,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
66529,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,17481,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
66627,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,17514,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
68462,3033491350795,a42b5e3e00b24cab9b5c2abab905e3136c816253190a5e911a7c1092dcc19d9d,18212,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
68633,3220035229611,2d886b3652dcce1dc85336eb81d739ae10e498acf96c7600c57c78eb69bcf61f,18294,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
68931,3220035229611,2d886b3652dcce1dc85336eb81d739ae10e498acf96c7600c57c78eb69bcf61f,18469,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
69007,5000112611878,f41cd3f2dade88d4268353353d5dbf52f2025a396d4f4a709efe3ac9ab99291f,18520,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
69143,8719200265578,520aff3fa700c59840ef713438cf96ff94a460835c93e43168e3db4c8b5fe974,18716,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
69168,8000500391228,541523ed87af4efb3ec302fab0b84715f2fe033aae8dbbdead2475d86083edb2,18740,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
69341,5000112611878,f41cd3f2dade88d4268353353d5dbf52f2025a396d4f4a709efe3ac9ab99291f,18828,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
69943,3242272981053,fcc59ea98d64c203ad1d9e0958086b8c4d79741d9fe17bbae4d0b561a39c5f92,19150,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
70023,3123930711758,6e5801a73a0beaf7124302ab324b558e0d22794a5ad8e97b5d3c4c48ef89ff5f,19099,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
71617,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,19484,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
71721,3456300014556,28163a9aa69ae9dc57a947e50ab8cfa93c424eb067341d182af5a868ba9d1823,19484,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
71741,3019089042228,93fb7c44d4b195f9d413ab31e4a27740bd30a9145da7f06004d0449b96b9eadc,19563,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
72227,3256223264768,f277c32316fd1acb5304c6e39a206a55a6c5487ae830b7a15737ff153f1b9a02,19662,67015c3d4b464f8bf9f5acd8d36ee37389b5d06c52037834d6bc538d59de7125,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
73795,5760466994484,4b8a4bde18ea0560c66d4d1fe99684d52fc38b2b2ba27186f5d549d894fbf767,20204,078dd86f69a3ffcc6f62acd13b66a066636d0d016b0681a7db73c861d134e62e,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
73796,5760466994484,4b8a4bde18ea0560c66d4d1fe99684d52fc38b2b2ba27186f5d549d894fbf767,20205,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
74242,5000112611878,f41cd3f2dade88d4268353353d5dbf52f2025a396d4f4a709efe3ac9ab99291f,20550,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
75066,5000112611878,f41cd3f2dade88d4268353353d5dbf52f2025a396d4f4a709efe3ac9ab99291f,20480,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
75239,8719200265578,520aff3fa700c59840ef713438cf96ff94a460835c93e43168e3db4c8b5fe974,20989,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
75703,3270190023524,c5e067c3b9a6d768d495e6bb10d8ccb5832849df2bf4cf1e12b09a6050ea9743,21192,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
78054,3266140053581,268db8cef48b91af093cc67326b7e1bf962d7ddb25b169dcb6d730d6c8618796,22084,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
79593,3770014111777,32a912a44d6e223dfafb23196f02904fbe8ebf3ba34e10c30d44d9fe35794117,23017,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
80492,3123930711758,6e5801a73a0beaf7124302ab324b558e0d22794a5ad8e97b5d3c4c48ef89ff5f,23477,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
81144,3760341070236,f1b2c0555943271b29188ef76d3fa0b0fe915885ccb4bdeb696797cb762abec9,23821,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
82876,3297760097969,4ca81216211f1bcee72fbec12aa048f20f553391238401e6a12b791653d2924c,23821,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
84613,3038359004544,1525ef9c4b93a3b937a69eaec8f574478094d6ae7f1cef983e3d35932dc3445a,23821,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
85646,3456300014556,28163a9aa69ae9dc57a947e50ab8cfa93c424eb067341d182af5a868ba9d1823,24342,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
86884,3760297370206,c4a8a73fa17261e7abaeb5ae79bfb2c1aa5dda9923620f65a19a7ddca62ca750,24927,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
87453,4260031550011,9843e2740256b9c6bcda97e4341729bc1df43b8755db56c358648bae52fb7bf3,25219,8ddc4eae34384e34a158917fa156e080b8c2f81f54ce62ee12b246cc9655d435,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
88154,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,25633,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
88162,3456300014556,28163a9aa69ae9dc57a947e50ab8cfa93c424eb067341d182af5a868ba9d1823,25633,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
88486,3033491279294,9337b9a8f828d3fea0132867547feb3b4db77b28595412f789507994a62bf174,25803,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
89761,3165959213028,211e36bf2792ead092a9301b7f45bcdb8033e2dc0fc9a4c394665ad8fbd7fb7d,26790,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
90765,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,27067,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
92526,3183811008117,875e5c0a681fe65d6cbed50d96ab72617d082823628cc689b523cc663d376db4,27160,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
93813,4061464487482,a1723f3efe4248aaca50726c77ab9f516290e57ac2805d8457975849cf5dd788,27998,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
93999,3456300014556,28163a9aa69ae9dc57a947e50ab8cfa93c424eb067341d182af5a868ba9d1823,28173,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
94443,8801068091298,41e4e80d87c039765cc7834e3e34110f27774aa20bbdac8d3825714212ca97fb,28392,3a69e1f1b54c8b0e8c6780fb7af780f93897e2c0f9617a08ec2dcb7a6583c5e0,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
94452,3033491279294,9337b9a8f828d3fea0132867547feb3b4db77b28595412f789507994a62bf174,28400,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
96239,3033491279294,9337b9a8f828d3fea0132867547feb3b4db77b28595412f789507994a62bf174,28957,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
97149,3023260027607,3eac23547f8e3047f8416fa80c7936a359b0788079a3551c2fbc7c308e4f9a07,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
97568,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
97585,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
97895,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
98002,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
98092,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
98179,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
98303,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
98485,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
98643,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
98718,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
98985,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
99142,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
99224,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
99299,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
99438,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
99533,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
99593,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
99641,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
99728,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
99829,3240931548135,b04956fb72164d0aa169caa42e9bfdbb13617cfbe2044d789ec498de0fa4d998,29095,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
100199,3222471055113,0ff927686f202acd17f237c6d0bced14a9c27c80c5186c9fb1f4ce12a12516ef,21379,151887257a3fee7232a4dc3cfdf79e4f032686dd90142e74fd00821de24f9b76,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
102923,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,30330,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
104090,3165959213028,211e36bf2792ead092a9301b7f45bcdb8033e2dc0fc9a4c394665ad8fbd7fb7d,30467,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
113912,3033491279294,9337b9a8f828d3fea0132867547feb3b4db77b28595412f789507994a62bf174,32589,499801229aa8485911dcddbed82a7c558b4a680f28cab95a31d729b938f551b1,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
113956,8719200265578,520aff3fa700c59840ef713438cf96ff94a460835c93e43168e3db4c8b5fe974,32593,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
113959,8719200265578,520aff3fa700c59840ef713438cf96ff94a460835c93e43168e3db4c8b5fe974,32590,8be1663eb8f8c22329a8ba62a712c135540bcdb71cd468d9036f7dba57103ec4,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
115858,3019089042228,93fb7c44d4b195f9d413ab31e4a27740bd30a9145da7f06004d0449b96b9eadc,32938,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
116485,3256224255017,81b66f20413d062b6a7737d2826aca2311d95374ade3133be3ec7904307bce1c,33203,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
117486,3770018078151,d3b2de87961cdb4eaa4161956fe1fcc83469f0fe7c6ee05e5f930f9de9c32413,33476,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
118542,3560070283484,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,33959,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
119595,3560070283484,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,34353,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
121130,3456300014556,28163a9aa69ae9dc57a947e50ab8cfa93c424eb067341d182af5a868ba9d1823,35262,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
121158,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,35263,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
122034,3412290023909,5be80ad8e7d2bced097cf2d67f047b42504ca05afb54346eda40e5496110d8e3,35591,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
122184,3302740047312,c6e416d7690beab36142fe27c4cfe15cba0edd1a6291fa0004a1c84a22a7a8bb,35645,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
122355,3560070206469,106436df1ad8f8c78b20c27234f836affc256b833f79b363d0f5e26f12ddbc12,35724,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
123683,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,36546,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
123745,3560070283484,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,36561,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
124568,3560071266721,77addbcf09f1edb4dd42a25c757ab4bec013498d6ec3e5d9be12e66bc04b0951,36905,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
128371,3560070283484,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,38915,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
129026,2000000152949,5687e94ec6e65d52b447957b81bf082365c32eb2974cc389ef4954113daa4f89,39163,ca7032a36c9199cf92707b9d7aaa421acc131282c95f1d0edb9af39ff3d93c95,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
129641,3560070283484,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,39647,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
130332,3560070283484,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,40153,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
130883,3019089042228,93fb7c44d4b195f9d413ab31e4a27740bd30a9145da7f06004d0449b96b9eadc,40423,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
131242,8002470031937,5ed04ecae15a2bfd56b323e17f5ef6ad42d9f0885a52949aadc91d5404ab7a6b,40781,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
131456,3038359004544,1525ef9c4b93a3b937a69eaec8f574478094d6ae7f1cef983e3d35932dc3445a,40974,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
136439,3500390010247,b8c4d0dc28df773eacb84b3b8e73410830a3f89b708e550e0ef3c9a9a4294f8f,46966,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
136973,3038359004544,1525ef9c4b93a3b937a69eaec8f574478094d6ae7f1cef983e3d35932dc3445a,47465,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
137193,3019089042228,93fb7c44d4b195f9d413ab31e4a27740bd30a9145da7f06004d0449b96b9eadc,47677,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
140661,0021130494859,86e7f3a3babcfb308826d3e0ec333046f5adc347ac8312bf9121b03d6ab78c92,48873,0e906f2ed2214b3b5ef6f0fc41ab687bb0da09e6d7d8dc214f420d927fc5315a,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
140811,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,49073,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
141190,0021130494859,86e7f3a3babcfb308826d3e0ec333046f5adc347ac8312bf9121b03d6ab78c92,48834,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
147185,0796252300295,b9c1a7020fb92a32dd7da45f4f8319885d9df52dbc6e9d22b22355cd68e7e898,51285,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
147347,3033491451652,4f4f349aabb1015eafbf3f0f76a06dc782c3b0cb841cf9095ed4cf9c1f2e1ec0,51293,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
147494,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,51323,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
147738,3033491451652,4f4f349aabb1015eafbf3f0f76a06dc782c3b0cb841cf9095ed4cf9c1f2e1ec0,51362,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
149460,0796252300295,b9c1a7020fb92a32dd7da45f4f8319885d9df52dbc6e9d22b22355cd68e7e898,51696,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
149833,3019089042228,93fb7c44d4b195f9d413ab31e4a27740bd30a9145da7f06004d0449b96b9eadc,51837,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
153179,0796252300295,b9c1a7020fb92a32dd7da45f4f8319885d9df52dbc6e9d22b22355cd68e7e898,52675,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
154427,0796252300295,b9c1a7020fb92a32dd7da45f4f8319885d9df52dbc6e9d22b22355cd68e7e898,53233,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
156383,3038359004544,1525ef9c4b93a3b937a69eaec8f574478094d6ae7f1cef983e3d35932dc3445a,53947,8ee80374688b590fc9dee5ab7c5fdb9793da0422ab306deaf99f661b38526a21,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
156884,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,54802,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
156893,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,54819,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
158143,0796252300295,b9c1a7020fb92a32dd7da45f4f8319885d9df52dbc6e9d22b22355cd68e7e898,55267,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
159780,3456300014556,28163a9aa69ae9dc57a947e50ab8cfa93c424eb067341d182af5a868ba9d1823,54819,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
160349,00204682,c64b3fc5e4c20ce3b513d48a0f725676c218dd586bcb90145d0bebe95a4a40f9,56081,3782c04749fe26f71a119776a50539baa3439bf50dc1d8a5b4b10e70e8ab6ec9,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
160651,0796252300295,b9c1a7020fb92a32dd7da45f4f8319885d9df52dbc6e9d22b22355cd68e7e898,56121,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
161672,4061464487482,a1723f3efe4248aaca50726c77ab9f516290e57ac2805d8457975849cf5dd788,56325,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
163122,0048500205723,dd7c81fdc1297c5639c630a74444ec2ddd2ea16c4cd28ab6b360706b5956af4f,56630,c66ba66e5bc9a745bd911303bea4dda0ab56625b0e03c846c873c9bc12b89684,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
164352,0796252300295,b9c1a7020fb92a32dd7da45f4f8319885d9df52dbc6e9d22b22355cd68e7e898,57078,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
164391,3456300014556,28163a9aa69ae9dc57a947e50ab8cfa93c424eb067341d182af5a868ba9d1823,57203,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
164627,3266140053581,268db8cef48b91af093cc67326b7e1bf962d7ddb25b169dcb6d730d6c8618796,57201,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
164879,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,57203,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
164995,3183811008117,875e5c0a681fe65d6cbed50d96ab72617d082823628cc689b523cc663d376db4,56810,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
167227,3456300014556,28163a9aa69ae9dc57a947e50ab8cfa93c424eb067341d182af5a868ba9d1823,58177,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
167237,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,58178,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
167341,3220035229611,2d886b3652dcce1dc85336eb81d739ae10e498acf96c7600c57c78eb69bcf61f,58227,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
167861,3033491350795,a42b5e3e00b24cab9b5c2abab905e3136c816253190a5e911a7c1092dcc19d9d,58441,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
167876,3033491350795,a42b5e3e00b24cab9b5c2abab905e3136c816253190a5e911a7c1092dcc19d9d,58445,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
168185,0796252300295,b9c1a7020fb92a32dd7da45f4f8319885d9df52dbc6e9d22b22355cd68e7e898,58525,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
169381,3456300014556,28163a9aa69ae9dc57a947e50ab8cfa93c424eb067341d182af5a868ba9d1823,59002,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
169384,3760020507916,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,59002,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
169545,3033491350795,a42b5e3e00b24cab9b5c2abab905e3136c816253190a5e911a7c1092dcc19d9d,59066,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
170409,8000500391228,541523ed87af4efb3ec302fab0b84715f2fe033aae8dbbdead2475d86083edb2,59375,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
172023,0796252300295,b9c1a7020fb92a32dd7da45f4f8319885d9df52dbc6e9d22b22355cd68e7e898,60297,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
172963,3038359004544,1525ef9c4b93a3b937a69eaec8f574478094d6ae7f1cef983e3d35932dc3445a,60617,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
173675,3033491451652,4f4f349aabb1015eafbf3f0f76a06dc782c3b0cb841cf9095ed4cf9c1f2e1ec0,60947,,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
174384,0021500042178,ebbae8c996be59f3d148b94f0d6212e5302a8331f8913159b2e078394845fb73,60982,3f716aa74c0866623b6002b1c3a7081164a3eb1ae3dffc1a314170a2a0e2f5b9,810cdd8a91f2858188f8b870b13949b83af65bd19b657f62a6e9386976e4d816
